frequency_hz,level_db
20578.13,-116.51
20581.05,-116.33
20583.98,-109.48
20586.91,-109.97
20589.84,-106.63
20592.77,-109.42
20595.70,-120.74
20598.63,-119.81
20601.56,-119.43
20604.49,-122.52
20607.42,-113.91
20610.35,-109.49
20613.28,-110.65
20616.21,-112.48
20619.14,-117.25
20622.07,-112.06
20625.00,-109.69
20627.93,-110.43
20630.86,-114.62
20633.79,-112.96
20636.72,-111.45
20639.65,-108.78
20642.58,-110.87
20645.51,-114.20
20648.44,-114.16
20651.37,-112.02
20654.30,-115.20
20657.23,-118.86
20660.16,-116.11
20663.09,-112.71
20666.02,-112.84
20668.95,-111.91
20671.88,-110.13
20674.80,-109.46
20677.73,-116.53
20680.66,-114.94
20683.59,-111.69
20686.52,-112.46
20689.45,-106.90
20692.38,-106.73
20695.31,-113.09
20698.24,-110.00
20701.17,-114.08
20704.10,-118.93
20707.03,-112.58
20709.96,-113.40
20712.89,-111.25
20715.82,-107.43
20718.75,-113.27
20721.68,-114.48
20724.61,-109.90
20727.54,-115.27
20730.47,-115.49
20733.40,-117.81
20736.33,-118.43
20739.26,-117.19
20742.19,-118.54
20745.12,-114.08
20748.05,-111.62
20750.98,-112.71
20753.91,-111.30
20756.84,-112.20
20759.77,-113.56
20762.70,-106.63
20765.63,-104.61
20768.55,-110.25
20771.48,-112.20
20774.41,-107.70
20777.34,-106.90
20780.27,-108.79
20783.20,-108.81
20786.13,-106.29
20789.06,-107.26
20791.99,-112.04
20794.92,-117.10
20797.85,-114.67
20800.78,-112.38
20803.71,-114.01
20806.64,-113.53
20809.57,-113.10
20812.50,-112.16
20815.43,-113.61
20818.36,-117.66
20821.29,-116.27
20824.22,-115.80
20827.15,-114.24
20830.08,-112.50
20833.01,-112.19
20835.94,-113.23
20838.87,-109.81
20841.80,-106.64
20844.73,-111.26
20847.66,-113.77
20850.59,-113.19
20853.52,-115.12
20856.45,-110.98
20859.38,-112.26
20862.30,-123.57
20865.23,-123.82
20868.16,-112.08
20871.09,-111.49
20874.02,-117.46
20876.95,-114.80
20879.88,-115.31
20882.81,-111.03
20885.74,-110.73
20888.67,-113.85
20891.60,-111.24
20894.53,-112.72
20897.46,-122.37
20900.39,-118.76
20903.32,-121.31
20906.25,-115.61
20909.18,-111.94
20912.11,-115.56
20915.04,-114.89
20917.97,-117.39
20920.90,-118.90
20923.83,-115.88
20926.76,-110.42
20929.69,-108.22
20932.62,-111.62
20935.55,-115.63
20938.48,-114.35
20941.41,-113.05
20944.34,-109.50
20947.27,-111.88
20950.20,-112.95
20953.13,-117.59
20956.05,-114.42
20958.98,-106.48
20961.91,-106.15
20964.84,-110.10
20967.77,-107.79
20970.70,-108.56
20973.63,-114.72
20976.56,-115.95
20979.49,-115.79
20982.42,-112.33
20985.35,-111.70
20988.28,-113.12
20991.21,-111.66
20994.14,-113.75
20997.07,-113.12
21000.00,-114.40
21002.93,-114.77
21005.86,-110.04
21008.79,-110.54
21011.72,-110.42
21014.65,-108.87
21017.58,-106.98
21020.51,-111.56
21023.44,-109.85
21026.37,-110.34
21029.30,-111.80
21032.23,-112.92
21035.16,-113.50
21038.09,-114.01
21041.02,-110.14
21043.95,-110.98
21046.88,-108.00
21049.80,-111.44
21052.73,-114.63
21055.66,-111.32
21058.59,-109.33
21061.52,-107.35
21064.45,-113.37
21067.38,-115.95
21070.31,-107.64
21073.24,-108.09
21076.17,-118.15
21079.10,-119.78
21082.03,-118.56
21084.96,-116.43
21087.89,-113.27
21090.82,-117.87
21093.75,-117.42
21096.68,-113.80
21099.61,-111.82
21102.54,-115.76
21105.47,-116.46
21108.40,-115.05
21111.33,-115.19
21114.26,-113.04
21117.19,-110.62
21120.12,-110.67
21123.05,-113.43
21125.98,-105.68
21128.91,-106.08
21131.84,-115.18
21134.77,-118.41
21137.70,-116.41
21140.63,-117.40
21143.55,-113.57
21146.48,-114.08
21149.41,-113.81
21152.34,-116.95
21155.27,-118.34
21158.20,-118.26
21161.13,-115.23
21164.06,-115.97
21166.99,-118.80
21169.92,-112.40
21172.85,-113.12
21175.78,-116.09
21178.71,-111.99
21181.64,-114.81
21184.57,-115.48
21187.50,-113.49
21190.43,-110.17
21193.36,-113.46
21196.29,-113.43
21199.22,-112.29
21202.15,-114.02
21205.08,-113.11
21208.01,-106.16
21210.94,-106.29
21213.87,-115.70
21216.80,-119.55
21219.73,-112.33
21222.66,-112.55
21225.59,-113.62
21228.52,-113.84
21231.45,-118.99
21234.38,-115.57
21237.30,-110.88
21240.23,-112.66
21243.16,-111.64
21246.09,-107.72
21249.02,-111.57
21251.95,-112.08
21254.88,-111.66
21257.81,-112.94
21260.74,-115.21
21263.67,-115.26
21266.60,-116.25
21269.53,-115.90
21272.46,-116.82
21275.39,-108.32
21278.32,-109.78
21281.25,-108.78
21284.18,-109.87
21287.11,-111.91
21290.04,-115.99
21292.97,-112.41
21295.90,-111.63
21298.83,-113.01
21301.76,-111.39
21304.69,-111.88
21307.62,-114.41
21310.55,-116.83
21313.48,-115.31
21316.41,-115.22
21319.34,-110.38
21322.27,-111.90
21325.20,-113.33
21328.13,-115.84
21331.05,-114.61
21333.98,-108.83
21336.91,-108.73
21339.84,-114.77
21342.77,-113.71
21345.70,-114.03
21348.63,-109.89
21351.56,-110.14
21354.49,-113.34
21357.42,-119.03
21360.35,-111.03
21363.28,-107.01
21366.21,-107.44
21369.14,-109.15
21372.07,-118.51
21375.00,-123.99
21377.93,-119.78
21380.86,-113.54
21383.79,-111.37
21386.72,-112.44
21389.65,-114.41
21392.58,-120.69
21395.51,-118.30
21398.44,-110.25
21401.37,-110.36
21404.30,-115.17
21407.23,-113.28
21410.16,-112.73
21413.09,-118.54
21416.02,-119.84
21418.95,-114.49
21421.88,-114.80
21424.80,-113.46
21427.73,-111.56
21430.66,-114.12
21433.59,-114.39
21436.52,-114.27
21439.45,-115.27
21442.38,-110.79
21445.31,-111.27
21448.24,-119.57
21451.17,-113.69
21454.10,-113.03
21457.03,-121.92
21459.96,-114.44
21462.89,-112.42
21465.82,-120.18
21468.75,-114.34
21471.68,-111.52
21474.61,-114.38
21477.54,-114.70
21480.47,-111.00
21483.40,-115.65
21486.33,-114.85
21489.26,-113.98
21492.19,-109.96
21495.12,-109.76
21498.05,-112.42
21500.98,-110.60
21503.91,-116.54
21506.84,-116.30
21509.77,-112.32
21512.70,-113.26
21515.63,-116.62
21518.55,-116.74
21521.48,-115.07
21524.41,-111.10
21527.34,-112.94
21530.27,-111.85
21533.20,-115.32
21536.13,-110.23
21539.06,-109.75
21541.99,-110.00
21544.92,-111.26
21547.85,-115.67
21550.78,-113.96
21553.71,-116.88
21556.64,-116.66
21559.57,-122.49
21562.50,-121.16
21565.43,-114.68
21568.36,-108.59
21571.29,-106.84
21574.22,-111.04
21577.15,-112.81
21580.08,-109.44
21583.01,-109.93
21585.94,-112.70
21588.87,-111.91
21591.80,-109.98
21594.73,-110.63
21597.66,-111.36
21600.59,-108.46
21603.52,-105.53
21606.45,-108.01
21609.38,-110.75
21612.30,-112.68
21615.23,-116.79
21618.16,-122.16
21621.09,-120.18
21624.02,-114.05
21626.95,-111.85
21629.88,-115.10
21632.81,-123.84
21635.74,-115.46
21638.67,-111.91
21641.60,-113.47
21644.53,-111.09
21647.46,-109.38
21650.39,-110.70
21653.32,-117.10
21656.25,-119.28
21659.18,-116.64
21662.11,-118.76
21665.04,-118.21
21667.97,-113.37
21670.90,-111.26
21673.83,-107.52
21676.76,-107.99
21679.69,-110.31
21682.62,-115.36
21685.55,-111.08
21688.48,-110.57
21691.41,-116.55
21694.34,-111.96
21697.27,-109.63
21700.20,-115.11
21703.13,-117.93
21706.05,-114.98
21708.98,-111.30
21711.91,-111.24
21714.84,-113.72
21717.77,-109.38
21720.70,-109.16
21723.63,-114.07
21726.56,-116.63
21729.49,-111.66
21732.42,-112.68
21735.35,-109.63
21738.28,-113.91
21741.21,-112.37
21744.14,-108.96
21747.07,-115.77
21750.00,-119.76
21752.93,-118.67
21755.86,-117.90
21758.79,-113.59
21761.72,-116.68
21764.65,-116.37
21767.58,-115.05
21770.51,-110.52
21773.44,-110.07
21776.37,-111.22
21779.30,-111.12
21782.23,-114.25
21785.16,-113.01
21788.09,-112.64
21791.02,-106.09
21793.95,-108.24
21796.88,-120.02
21799.80,-115.57
21802.73,-113.58
21805.66,-116.91
21808.59,-114.35
21811.52,-116.39
21814.45,-120.46
21817.38,-116.27
21820.31,-117.44
21823.24,-117.39
21826.17,-115.67
21829.10,-116.76
21832.03,-114.29
21834.96,-115.86
21837.89,-114.99
21840.82,-117.53
21843.75,-120.87
21846.68,-118.62
21849.61,-115.79
21852.54,-113.84
21855.47,-112.55
21858.40,-114.90
21861.33,-109.41
21864.26,-106.75
21867.19,-112.55
21870.12,-113.04
21873.05,-112.41
21875.98,-109.78
21878.91,-113.88
21881.84,-114.28
21884.77,-113.87
21887.70,-110.23
21890.63,-109.99
21893.55,-111.98
21896.48,-109.83
21899.41,-113.75
21902.34,-113.69
21905.27,-116.22
21908.20,-116.59
21911.13,-112.17
21914.06,-111.78
21916.99,-115.44
21919.92,-116.67
21922.85,-117.76
21925.78,-115.80
21928.71,-110.32
21931.64,-110.35
21934.57,-111.89
21937.50,-110.97
21940.43,-114.83
21943.36,-115.11
21946.29,-113.05
21949.22,-114.55
21952.15,-109.90
21955.08,-109.57
21958.01,-111.04
21960.94,-110.75
21963.87,-114.24
21966.80,-112.30
21969.73,-116.24
21972.66,-114.10
21975.59,-110.99
21978.52,-117.91
21981.45,-115.18
21984.38,-113.64
21987.30,-111.14
21990.23,-111.75
21993.16,-112.73
21996.09,-107.09
21999.02,-106.01
22001.95,-110.88
22004.88,-113.36
22007.81,-113.13
22010.74,-117.83
22013.67,-114.86
22016.60,-110.70
22019.53,-116.63
22022.46,-117.61
22025.39,-111.32
22028.32,-110.95
22031.25,-107.62
22034.18,-107.45
22037.11,-112.39
22040.04,-111.55
22042.97,-110.05
22045.90,-115.50
22048.83,-116.24
22051.76,-109.35
22054.69,-107.63
22057.62,-112.51
22060.55,-110.93
22063.48,-111.52
22066.41,-119.10
22069.34,-119.53
22072.27,-118.63
22075.20,-119.10
22078.13,-118.13
22081.05,-115.48
22083.98,-112.43
22086.91,-112.76
22089.84,-111.67
22092.77,-109.13
22095.70,-111.03
22098.63,-112.94
22101.56,-110.28
22104.49,-110.23
22107.42,-113.75
22110.35,-114.83
22113.28,-117.73
22116.21,-110.59
22119.14,-109.72
22122.07,-112.93
22125.00,-113.33
22127.93,-112.85
22130.86,-112.13
22133.79,-116.78
22136.72,-116.64
22139.65,-114.09
22142.58,-113.81
22145.51,-112.11
22148.44,-116.21
22151.37,-112.23
22154.30,-111.81
22157.23,-115.83
22160.16,-116.30
22163.09,-111.09
22166.02,-108.86
22168.95,-111.06
22171.88,-106.91
22174.80,-106.96
22177.73,-116.05
22180.66,-114.89
22183.59,-121.01
22186.52,-115.85
22189.45,-115.24
22192.38,-113.12
22195.31,-113.93
22198.24,-111.27
22201.17,-109.84
22204.10,-109.86
22207.03,-103.65
22209.96,-104.93
22212.89,-112.49
22215.82,-109.70
22218.75,-109.42
22221.68,-115.39
22224.61,-111.98
22227.54,-111.18
22230.47,-113.75
22233.40,-111.28
22236.33,-114.32
22239.26,-119.61
22242.19,-111.54
22245.12,-108.00
22248.05,-112.61
22250.98,-109.48
22253.91,-110.32
22256.84,-116.92
22259.77,-116.66
22262.70,-113.94
22265.63,-113.72
22268.55,-115.83
22271.48,-116.98
22274.41,-113.14
22277.34,-109.51
22280.27,-111.50
22283.20,-110.65
22286.13,-110.80
22289.06,-109.35
22291.99,-111.34
22294.92,-117.66
22297.85,-117.95
22300.78,-122.21
22303.71,-115.59
22306.64,-113.87
22309.57,-112.38
22312.50,-112.96
22315.43,-109.82
22318.36,-110.77
22321.29,-110.75
22324.22,-111.18
22327.15,-107.88
22330.08,-111.30
22333.01,-113.30
22335.94,-106.80
22338.87,-110.24
22341.80,-115.79
22344.73,-112.11
22347.66,-109.58
22350.59,-110.00
22353.52,-114.47
22356.45,-116.97
22359.38,-114.28
22362.30,-110.41
22365.23,-113.83
22368.16,-111.09
22371.09,-110.61
22374.02,-110.45
22376.95,-113.89
22379.88,-112.14
22382.81,-112.68
22385.74,-113.90
22388.67,-112.72
22391.60,-109.66
22394.53,-114.13
22397.46,-112.36
22400.39,-117.45
22403.32,-117.84
22406.25,-110.82
22409.18,-105.93
22412.11,-107.40
22415.04,-115.37
22417.97,-124.29
22420.90,-121.32
22423.83,-116.88
22426.76,-115.49
22429.69,-111.26
22432.62,-112.14
22435.55,-112.25
22438.48,-110.57
22441.41,-114.42
22444.34,-119.83
22447.27,-110.98
22450.20,-108.54
22453.13,-105.77
22456.05,-106.80
22458.98,-111.24
22461.91,-112.14
22464.84,-111.71
22467.77,-116.76
22470.70,-123.08
22473.63,-122.04
22476.56,-119.57
22479.49,-112.66
22482.42,-114.28
22485.35,-113.51
22488.28,-109.45
22491.21,-110.86
22494.14,-118.19
22497.07,-111.77
22500.00,-111.02
22502.93,-112.98
22505.86,-110.20
22508.79,-110.46
22511.72,-112.65
22514.65,-110.65
22517.58,-112.82
22520.51,-110.00
22523.44,-110.60
22526.37,-107.14
22529.30,-109.63
22532.23,-114.11
22535.16,-109.09
22538.09,-110.42
22541.02,-112.22
22543.95,-111.73
22546.88,-111.62
22549.80,-118.46
22552.73,-119.70
22555.66,-116.51
22558.59,-115.54
22561.52,-114.91
22564.45,-110.25
22567.38,-109.59
22570.31,-111.31
22573.24,-109.99
22576.17,-112.87
22579.10,-113.04
22582.03,-111.71
22584.96,-111.08
22587.89,-109.78
22590.82,-109.30
22593.75,-112.44
22596.68,-114.78
22599.61,-119.53
22602.54,-114.38
22605.47,-114.39
22608.40,-119.52
22611.33,-115.19
22614.26,-112.01
22617.19,-114.43
22620.12,-108.28
22623.05,-108.02
22625.98,-111.66
22628.91,-110.94
22631.84,-109.27
22634.77,-110.50
22637.70,-110.46
22640.63,-112.00
22643.55,-112.83
22646.48,-116.24
22649.41,-117.77
22652.34,-119.89
22655.27,-116.76
22658.20,-111.03
22661.13,-109.65
22664.06,-109.10
22666.99,-110.09
22669.92,-110.67
22672.85,-111.61
22675.78,-115.16
22678.71,-111.41
22681.64,-114.24
22684.57,-117.42
22687.50,-117.41
22690.43,-120.38
22693.36,-120.39
22696.29,-118.49
22699.22,-120.49
22702.15,-111.79
22705.08,-111.93
22708.01,-116.66
22710.94,-111.86
22713.87,-111.74
22716.80,-110.93
22719.73,-112.90
22722.66,-115.73
22725.59,-114.07
22728.52,-118.35
22731.45,-118.60
22734.38,-116.70
22737.30,-112.58
22740.23,-110.28
22743.16,-111.42
22746.09,-110.95
22749.02,-113.37
22751.95,-116.19
22754.88,-116.07
22757.81,-114.25
22760.74,-114.22
22763.67,-111.59
22766.60,-108.62
22769.53,-111.65
22772.46,-111.94
22775.39,-119.36
22778.32,-114.27
22781.25,-115.63
22784.18,-116.28
22787.11,-116.62
22790.04,-117.10
22792.97,-115.34
22795.90,-114.56
22798.83,-112.38
22801.76,-108.94
22804.69,-112.91
22807.62,-117.98
22810.55,-117.74
22813.48,-110.75
22816.41,-108.54
22819.34,-111.54
22822.27,-114.20
22825.20,-116.83
22828.13,-113.41
22831.05,-113.12
22833.98,-113.00
22836.91,-111.79
22839.84,-114.44
22842.77,-110.61
22845.70,-111.22
22848.63,-112.05
22851.56,-113.58
22854.49,-120.36
22857.42,-112.97
22860.35,-113.87
22863.28,-112.95
22866.21,-110.32
22869.14,-109.99
22872.07,-110.57
22875.00,-110.42
22877.93,-114.99
22880.86,-114.55
22883.79,-114.38
22886.72,-107.06
22889.65,-108.78
22892.58,-111.70
22895.51,-111.53
22898.44,-113.02
22901.37,-113.51
22904.30,-109.30
22907.23,-110.69
22910.16,-110.37
22913.09,-113.57
22916.02,-111.82
22918.95,-113.38
22921.88,-111.44
22924.80,-115.95
22927.73,-115.30
22930.66,-109.38
22933.59,-108.70
22936.52,-112.73
22939.45,-117.91
22942.38,-123.19
22945.31,-122.23
22948.24,-114.78
22951.17,-113.41
22954.10,-118.31
22957.03,-115.94
22959.96,-109.29
22962.89,-111.96
22965.82,-110.62
22968.75,-111.43
22971.68,-112.57
22974.61,-112.48
22977.54,-116.32
22980.47,-113.27
22983.40,-113.81
22986.33,-110.52
22989.26,-111.92
22992.19,-114.13
22995.12,-115.15
22998.05,-108.82
23000.98,-108.78
23003.91,-111.19
23006.84,-116.92
23009.77,-110.86
23012.70,-112.42
23015.63,-118.29
23018.55,-117.23
23021.48,-109.45
23024.41,-111.22
23027.34,-117.57
23030.27,-115.67
23033.20,-111.82
23036.13,-113.39
23039.06,-112.75
23041.99,-110.50
23044.92,-116.06
23047.85,-114.47
23050.78,-108.57
23053.71,-108.67
23056.64,-114.77
23059.57,-123.27
23062.50,-122.05
23065.43,-112.89
23068.36,-110.13
23071.29,-113.21
23074.22,-113.20
23077.15,-114.10
23080.08,-116.34
23083.01,-110.75
23085.94,-111.18
23088.87,-115.51
23091.80,-114.50
23094.73,-110.85
23097.66,-113.88
23100.59,-114.62
23103.52,-115.97
23106.45,-115.99
23109.38,-110.99
23112.30,-114.47
23115.23,-111.68
23118.16,-111.17
23121.09,-113.09
23124.02,-107.60
23126.95,-106.98
23129.88,-113.53
23132.81,-118.91
23135.74,-114.67
23138.67,-114.64
23141.60,-113.68
23144.53,-113.14
23147.46,-114.39
23150.39,-110.01
23153.32,-112.33
23156.25,-110.39
23159.18,-108.12
23162.11,-109.89
23165.04,-112.23
23167.97,-112.63
23170.90,-113.38
23173.83,-111.29
23176.76,-108.56
23179.69,-111.09
23182.62,-115.07
23185.55,-115.18
23188.48,-114.25
23191.41,-120.55
23194.34,-114.72
23197.27,-109.29
23200.20,-112.31
23203.13,-111.81
23206.05,-109.50
23208.98,-111.12
23211.91,-110.89
23214.84,-111.29
23217.77,-111.75
23220.70,-113.50
23223.63,-118.55
23226.56,-119.36
23229.49,-115.09
23232.42,-113.61
23235.35,-111.20
23238.28,-116.70
23241.21,-116.28
23244.14,-110.73
23247.07,-112.06
23250.00,-115.58
23252.93,-120.48
23255.86,-112.92
23258.79,-112.63
23261.72,-116.15
23264.65,-114.85
23267.58,-112.46
23270.51,-114.73
23273.44,-113.25
23276.37,-115.51
23279.30,-111.99
23282.23,-111.40
23285.16,-107.44
23288.09,-109.13
23291.02,-109.90
23293.95,-111.80
23296.88,-114.36
23299.80,-111.93
23302.73,-112.81
23305.66,-109.78
23308.59,-108.53
23311.52,-112.32
23314.45,-108.42
23317.38,-111.20
23320.31,-115.38
23323.24,-115.31
23326.17,-111.87
23329.10,-114.97
23332.03,-117.55
23334.96,-115.89
23337.89,-119.99
23340.82,-124.46
23343.75,-113.35
23346.68,-107.57
23349.61,-105.58
23352.54,-109.79
23355.47,-107.83
23358.40,-111.67
23361.33,-119.28
23364.26,-117.57
23367.19,-122.68
23370.12,-119.06
23373.05,-113.67
23375.98,-114.43
23378.91,-119.75
23381.84,-111.57
23384.77,-108.88
23387.70,-112.48
23390.63,-111.76
23393.55,-108.72
23396.48,-111.67
23399.41,-113.81
23402.34,-120.16
23405.27,-116.20
23408.20,-112.39
23411.13,-112.12
23414.06,-110.09
23416.99,-113.24
23419.92,-113.71
23422.85,-112.86
23425.78,-114.07
23428.71,-112.82
23431.64,-110.96
23434.57,-113.05
23437.50,-112.20
23440.43,-109.94
23443.36,-110.47
23446.29,-112.27
23449.22,-111.38
23452.15,-116.29
23455.08,-115.47
23458.01,-113.41
23460.94,-110.08
23463.87,-107.47
23466.80,-113.21
23469.73,-120.38
23472.66,-116.45
23475.59,-116.84
23478.52,-111.49
23481.45,-111.64
23484.38,-114.88
23487.30,-114.71
23490.23,-108.73
23493.16,-110.06
23496.09,-112.31
23499.02,-112.89
23501.95,-111.26
23504.88,-116.76
23507.81,-114.61
23510.74,-111.43
23513.67,-114.14
23516.60,-116.66
23519.53,-114.12
23522.46,-107.09
23525.39,-108.46
23528.32,-113.17
23531.25,-116.51
23534.18,-114.00
23537.11,-115.73
23540.04,-112.89
23542.97,-110.25
23545.90,-108.29
23548.83,-110.32
23551.76,-113.85
23554.69,-118.33
23557.62,-113.00
23560.55,-113.71
23563.48,-113.28
23566.41,-117.72
23569.34,-114.50
23572.27,-111.04
23575.20,-115.34
23578.13,-113.07
23581.05,-109.03
23583.98,-112.90
23586.91,-117.77
23589.84,-109.98
23592.77,-112.23
23595.70,-111.18
23598.63,-108.23
23601.56,-108.07
23604.49,-111.02
23607.42,-113.20
23610.35,-109.75
23613.28,-111.09
23616.21,-113.35
23619.14,-113.81
23622.07,-111.89
23625.00,-111.37
23627.93,-115.33
23630.86,-115.68
23633.79,-119.00
23636.72,-114.97
23639.65,-117.31
23642.58,-118.51
23645.51,-114.39
23648.44,-116.22
23651.37,-111.63
23654.30,-108.46
23657.23,-108.47
23660.16,-109.53
23663.09,-108.86
23666.02,-108.26
23668.95,-105.24
23671.88,-105.24
23674.80,-107.55
23677.73,-106.23
23680.66,-112.04
23683.59,-114.56
23686.52,-113.36
23689.45,-118.01
23692.38,-121.47
23695.31,-112.32
23698.24,-111.15
23701.17,-115.24
23704.10,-109.31
23707.03,-113.80
23709.96,-115.10
23712.89,-109.88
23715.82,-111.59
23718.75,-114.54
23721.68,-116.51
23724.61,-117.93
23727.54,-117.22
23730.47,-115.24
23733.40,-116.25
23736.33,-117.12
23739.26,-111.77
23742.19,-108.21
23745.12,-109.89
23748.05,-110.48
23750.98,-116.32
23753.91,-113.49
23756.84,-111.65
23759.77,-112.28
23762.70,-115.55
23765.63,-115.23
23768.55,-111.90
23771.48,-115.89
23774.41,-114.76
23777.34,-114.52
23780.27,-117.63
23783.20,-117.07
23786.13,-114.53
23789.06,-114.41
23791.99,-117.19
23794.92,-117.93
23797.85,-115.62
23800.78,-116.71
23803.71,-112.26
23806.64,-109.73
23809.57,-113.68
23812.50,-118.43
23815.43,-119.02
23818.36,-115.63
23821.29,-111.86
23824.22,-111.82
23827.15,-117.21
23830.08,-114.88
23833.01,-114.11
23835.94,-114.09
23838.87,-115.52
23841.80,-117.63
23844.73,-116.14
23847.66,-115.04
23850.59,-118.26
23853.52,-114.56
23856.45,-116.31
23859.38,-123.00
23862.30,-122.84
23865.23,-123.38
23868.16,-114.68
23871.09,-114.95
23874.02,-115.54
23876.95,-119.55
23879.88,-116.22
23882.81,-114.79
23885.74,-117.97
23888.67,-112.43
23891.60,-110.40
23894.53,-117.31
23897.46,-115.03
23900.39,-113.97
23903.32,-112.71
23906.25,-113.57
23909.18,-112.67
23912.11,-114.56
23915.04,-113.74
23917.97,-112.56
23920.90,-118.45
23923.83,-112.46
23926.76,-111.64
23929.69,-117.54
23932.62,-116.76
23935.55,-120.05
23938.48,-117.06
23941.41,-111.85
23944.34,-113.79
23947.27,-114.73
23950.20,-108.90
23953.13,-107.06
23956.05,-111.75
23958.98,-111.45
23961.91,-112.20
23964.84,-110.60
23967.77,-113.22
23970.70,-115.64
23973.63,-108.42
23976.56,-107.98
23979.49,-111.67
23982.42,-113.31
23985.35,-109.61
23988.28,-112.83
23991.21,-118.89
23994.14,-119.88
23997.07,-121.06
24000.00,-116.68
